precision,recall,threshold
0.37018255578093306,0.9759358288770054,0.06492160407860838
0.37055837563451777,0.9759358288770054,0.06542097556164708
0.3709349593495935,0.9759358288770054,0.06615977028433172
0.3713123092573754,0.9759358288770054,0.06622574487222337
0.37169042769857435,0.9759358288770054,0.0666614088102012
0.3720693170234455,0.9759358288770054,0.06822147149319736
0.37244897959183676,0.9759358288770054,0.06948879051865577
0.372829417773238,0.9759358288770054,0.06952771489926268
0.37321063394683024,0.9759358288770054,0.06956936847403818
0.3735926305015353,0.9759358288770054,0.06979812770176747
0.3739754098360656,0.9759358288770054,0.07029748135586446
0.37435897435897436,0.9759358288770054,0.07039125273492283
0.37474332648870634,0.9759358288770054,0.07082821004560787
0.3751284686536485,0.9759358288770054,0.0714917570501052
0.37551440329218105,0.9759358288770054,0.07149686971332996
0.37590113285272914,0.9759358288770054,0.07159141307058102
0.37628865979381443,0.9759358288770054,0.07162350946235581
0.3766769865841073,0.9759358288770054,0.07173678200270865
0.37706611570247933,0.9759358288770054,0.07233784982835859
0.37745604963805585,0.9759358288770054,0.07237797204585981
0.3778467908902691,0.9759358288770054,0.07238555415528108
0.37823834196891193,0.9759358288770054,0.0725217110234837
0.37863070539419086,0.9759358288770054,0.07258089799229721
0.3790238836967809,0.9759358288770054,0.07286790625145416
0.3783783783783784,0.9732620320855615,0.07311778536337817
0.37877211238293446,0.9732620320855615,0.07329006456227528
0.37916666666666665,0.9732620320855615,0.07338916412135306
0.3795620437956204,0.9732620320855615,0.07340685168072497
0.37995824634655534,0.9732620320855615,0.07352719086418459
0.38035527690700105,0.9732620320855615,0.07366505024411825
0.3807531380753138,0.9732620320855615,0.07379074681633513
0.381151832460733,0.9732620320855615,0.07417591575222088
0.38155136268343814,0.9732620320855615,0.0746860268186227
0.38195173137460653,0.9732620320855615,0.07474910224079999
0.38235294117647056,0.9732620320855615,0.07495913078720089
0.38275499474237645,0.9732620320855615,0.07525293980422128
0.3831578947368421,0.9732620320855615,0.07569445600123122
0.3835616438356164,0.9732620320855615,0.07625156569504145
0.3829113924050633,0.9705882352941176,0.07639684664381195
0.3833157338965153,0.9705882352941176,0.07658873669306472
0.38372093023255816,0.9705882352941176,0.07695340392311412
0.38306878306878306,0.9679144385026738,0.07699523411035099
0.3834745762711864,0.9679144385026738,0.07714122063488636
0.383881230116649,0.9679144385026738,0.07779725527125908
0.3842887473460722,0.9679144385026738,0.0790970801360898
0.3846971307120085,0.9679144385026738,0.07958169435254969
0.3840425531914894,0.9652406417112299,0.07974899020994597
0.3844515441959531,0.9652406417112299,0.08051544985224657
0.38486140724946694,0.9652406417112299,0.0809207395423543
0.3852721451440768,0.9652406417112299,0.08094198931939495
0.3856837606837607,0.9652406417112299,0.08141384137752175
0.386096256684492,0.9652406417112299,0.08144966018296569
0.38650963597430404,0.9652406417112299,0.08230451422965356
0.3858520900321543,0.9625668449197861,0.0824021701721619
0.38626609442060084,0.9625668449197861,0.08289549861111888
0.3866809881847476,0.9625668449197861,0.08303893058714658
0.3870967741935484,0.9625668449197861,0.08310170245130324
0.38751345532831,0.9625668449197861,0.08391629755644253
0.3879310344827586,0.9625668449197861,0.08448622302917445
0.3883495145631068,0.9625668449197861,0.08496564779616951
0.38876889848812096,0.9625668449197861,0.08531515599564841
0.3891891891891892,0.9625668449197861,0.08567804900023886
0.38961038961038963,0.9625668449197861,0.08609427983053493
0.39003250270855905,0.9625668449197861,0.08610041478919406
0.39045553145336226,0.9625668449197861,0.08613763551342211
0.39087947882736157,0.9625668449197861,0.08615770136478108
0.391304347826087,0.9625668449197861,0.0871040005439871
0.39173014145810664,0.9625668449197861,0.08714561753606524
0.39215686274509803,0.9625668449197861,0.08752943329007219
0.3925845147219193,0.9625668449197861,0.08863397893653124
0.3930131004366812,0.9625668449197861,0.08906461291285224
0.39344262295081966,0.9625668449197861,0.08915229926147535
0.3938730853391685,0.9625668449197861,0.08946785966918129
0.39430449069003287,0.9625668449197861,0.08984003499432053
0.39473684210526316,0.9625668449197861,0.0905827205791368
0.3951701427003293,0.9625668449197861,0.09064641262644522
0.3956043956043956,0.9625668449197861,0.09129123817433249
0.39603960396039606,0.9625668449197861,0.0917304090917747
0.3964757709251101,0.9625668449197861,0.09207639942683833
0.39691289966923926,0.9625668449197861,0.09263771597660804
0.3973509933774834,0.9625668449197861,0.09396664441313192
0.3966850828729282,0.9598930481283422,0.09410286069415513
0.3971238938053097,0.9598930481283422,0.09439136493730699
0.3964562569213732,0.9572192513368984,0.0945505464732767
0.3968957871396896,0.9572192513368984,0.09478832537247155
0.3973362930077691,0.9572192513368984,0.09480038127113104
0.3977777777777778,0.9572192513368984,0.0951600683344654
0.3982202447163515,0.9572192513368984,0.0953838752627328
0.3986636971046771,0.9572192513368984,0.09545160268971752
0.399108138238573,0.9572192513368984,0.09582728319906443
0.3984375,0.9545454545454546,0.09627537636901222
0.39888268156424583,0.9545454545454546,0.09663965739489667
0.39932885906040266,0.9545454545454546,0.09686307358606551
0.3986562150055991,0.9518716577540107,0.09725321368635546
0.3991031390134529,0.9518716577540107,0.09777807618615647
0.3995510662177329,0.9518716577540107,0.09802718801931175
0.4,0.9518716577540107,0.09812827764110331
0.40044994375703036,0.9518716577540107,0.09861027949671826
